"name","external_donor_name","donor_id","donor_name"
"","565033",1081337907,"Slc17a7-IRES2-Cre;Ai14-565033"
"","565032",1081337898,"Slc17a7-IRES2-Cre;Ai14-565032"
"","564812",1081337889,"Slc17a7-IRES2-Cre;Ai14-564812"
"","563901",1081153275,"C57BL6J-563901"
"","563900",1081153250,"C57BL6J-563900"
"C57BL/6J","541",1081043113,"315-35"
"","556716",1080672645,"C57BL6J-556716"
"","556709",1080668377,"C57BL6J-556709"
"","555716",1080668369,"Npy-IRES2-FlpO-555716"
"","555998",1080668355,"C57BL6J-555998"
"","564012",1080503454,"Sst-IRES-Cre;Ai32-564012"
"","570676",1080379139,"C57BL/6J-570676"
"","563497",1080378213,"Sst-IRES-Cre;Ai32-563497"
"","558697",1080300787,"C57BL6J-558697"
"","562377",1079573565,"C57BL6J-562377"
"","563495",1079572057,"Sst-IRES-Cre;Ai32-563495"
"","559891",1079489327,"Grik4-Cre-559891"
"","557891",1079489199,"Chrna6-IRES2-FlpO-WPRE-neo-557891"
"","555984",1079488402,"Calb2-IRES-Cre-555984"
"","560929",1079463937,"Chodl-P2A-Cre;Sst-IRES-FlpO;Ai224-hyg-560929"
"","560928",1079463822,"Chodl-P2A-Cre;Sst-IRES-FlpO;Ai224-hyg-560928"
"","553552",1079463579,"Chodl-P2A-Cre;Sst-IRES-FlpO;Ai224-hyg-553552"
"","553550",1079463483,"Chodl-P2A-Cre;Sst-IRES-FlpO;Ai224-hyg-553550"
"","568760",1079439150,"Snap25-IRES2-Cre;Ai14-568760"
"","568744",1079439054,"Snap25-IRES2-Cre;Ai14-568744"
"","563794",1079438815,"Gad2-IRES-Cre;Ai14-563794"
"","562361",1079438711,"Slc32a1-IRES-Cre;Ai14-562361"
"","565813",1079282383,"Sim1-Cre_KJ18;Pvalb-T2A-FlpO;Ai193-hyg-565813"
"","565810",1079282373,"Sim1-Cre_KJ18;Pvalb-T2A-FlpO;Ai193-hyg-565810"
"","565540",1079282359,"Ntsr1-Cre_GN220;Ai140;Pvalb-T2A-FlpO-565540-Ai65F"
"","565533",1079282348,"Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-565533"
"","565530",1079282339,"Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-565530"
"","565529",1079282329,"Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-565529"
"","565534",1079282315,"Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-565534"
"","564526",1079012695,"Sst-IRES-Cre;Ai14-564526"
"","564525",1079012686,"Sst-IRES-Cre;Ai14-564525"
"","564524",1079012677,"Sst-IRES-Cre;Ai14-564524"
"","564234",1079012668,"Chat-IRES-Cre-neo;Ai14-564234"
"","564233",1079012659,"Chat-IRES-Cre-neo;Ai14-564233"
"","564188",1079012650,"Slc17a6-IRES-Cre;Ai14-564188"
"","564187",1079012641,"Slc17a6-IRES-Cre;Ai14-564187"
"","564186",1079012632,"Slc17a6-IRES-Cre;Ai14-564186"
"","563235",1078948858,"Vip-IRES-Cre;Ai148-563235"
"","563508",1078616006,"Sepw1-Cre_NP39-563508"
"","563506",1078615998,"Sepw1-Cre_NP39-563506"
"","563324",1078599437,"Sst-IRES-Cre;Ai32-563324"
"","562135",1078597623,"Esr2-IRES2-Cre-562135"
"","562133",1078597617,"Esr2-IRES2-Cre-562133"
"","563234",1078595781,"Vip-IRES-Cre;Ai148-563234"
"","563326",1078586885,"Sst-IRES-Cre;Ai32-563326"
"","563323",1078585800,"Sst-IRES-Cre;Ai32-563323"
"","556715",1078568147,"C57BL6J-556715"
"","560305",1078567592,"Slc17a6-IRES2-FlpO-560305"
"","560304",1078567526,"Slc17a6-IRES2-FlpO-560304"
"","559063",1078567365,"Slc32a1-T2A-FlpO-559063"
"","559062",1078567182,"Slc32a1-T2A-FlpO-559062"
"","559020",1078567112,"Sst-IRES-FlpO-559020"
"","559019",1078567001,"Sst-IRES-FlpO-559019"
"","562138",1078104699,"Esr2-IRES2-Cre-562138"
"","562136",1078104693,"Esr2-IRES2-Cre-562136"
"","561031",1078052694,"Ctxn3-IRES2-FlpO-neo-561031"
"","560060",1078052608,"Ctxn3-IRES2-FlpO-560060"
"","559585",1078052499,"Th-P2A-FlpO-559585"
"","559584",1078052311,"Th-P2A-FlpO-559584"
"","559103",1078051661,"Gal-Cre_KI87-559103"
"","558752",1078051531,"Npnt-P2A-FlpO-558752"
"","558751",1078051345,"Npnt-P2A-FlpO-558751"
"","559996",1078050349,"Th-Cre_FI172-559996"
"","559994",1078048734,"Th-Cre_FI172-559994"
"","567027",1078044822,"Snap25-IRES2-Cre;Ai14-567027"
"","562810",1078044816,"Snap25-IRES2-Cre;Ai14-562810"
"","562458",1078044810,"Snap25-IRES2-Cre;Ai14-562458"
"","563792",1078044801,"Gad2-IRES-Cre;Ai14-563792"
"","568740",1078044645,"Snap25-IRES2-Cre;Ai14-568740"
"","564946",1078044535,"C57BL6J-564946"
"","564947",1078044532,"C57BL6J-564947"
"","564945",1078044529,"C57BL6J-564945"
"","560927",1078041843,"Chodl-P2A-Cre;Sst-IRES-FlpO;Ai224-hyg-560927"
"","560926",1078041762,"Chodl-P2A-Cre;Sst-IRES-FlpO;Ai224-hyg-560926"
"","559283",1078041665,"Chodl-P2A-Cre;Sst-IRES-FlpO;Ai224-hyg-559283"
"","559280",1078041070,"Chodl-P2A-Cre;Sst-IRES-FlpO;Ai224-hyg-559280"
"","559279",1078040982,"Chodl-P2A-Cre;Sst-IRES-FlpO;Ai224-hyg-559279"
"","556654",1078040874,"Chodl-P2A-Cre;Sst-IRES-FlpO;Ai224-hyg-556654"
"","558542",1077869496,"Chrna2-Cre_OE25-558542"
"","558541",1077868734,"Chrna2-Cre_OE25-558541"
"","557535",1077868420,"Snap25-IRES2-Cre;Slc17a7-IRES2-FlpO-neo-557535-Ai224-hyg"
"","549594",1077868226,"Sst-IRES-Cre;Slc32a1-T2A-FlpO;Ai224-hyg-549594"
"","564319",1077867646,"Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-564319"
"","564261",1077867634,"Vip-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-564261"
"","564256",1077867621,"Vip-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-564256"
"","564321",1077867609,"Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-564321"
"","564318",1077867596,"Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-564318"
"","564317",1077867584,"Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-564317"
"","549591",1077867330,"Sst-IRES-Cre;Slc32a1-T2A-FlpO;Ai224-hyg-549591"
"","549179",1077867200,"Snap25-IRES2-Cre;Slc17a7-IRES2-FlpO-neo-549179-Ai224-hyg"
"","563789",1077713051,"Gad2-IRES-Cre;Ai14-563789"
"","563515",1077713042,"Htr3a-Cre_NO152;Ai14-563515"
"","563514",1077713033,"Htr3a-Cre_NO152;Ai14-563514"
"","563145",1077713024,"Vip-IRES-Cre;Ai14-563145"
"","563749",1077713014,"Ctgf-T2A-dgCre;Ai14-563749"
"","563068",1077713003,"Slc17a6-IRES-Cre;Ai14-563068"
"","562819",1077712994,"Slc17a6-IRES-Cre;Ai14-562819"
"","562930",1077712985,"Ntsr1-Cre_GN220;Ai14-562930"
"","561770",1077504275,"C57BL/6J-561770"
"","563233",1077471359,"Vip-IRES-Cre;Ai148-563233"
"","560861",1077455265,"Pvalb-IRES-Cre-560861"
"","562031",1077447805,"Vip-IRES-Cre;Ai32-562031"
"","564944",1077413436,"C57BL6J-564944"
"","567026",1077412841,"Snap25-IRES2-Cre;Ai14-567026"
"","562809",1077412832,"Snap25-IRES2-Cre;Ai14-562809"
"","567025",1077412823,"Snap25-IRES2-Cre;Ai14-567025"
"","567699",1077411951,"C57BL6J-567699"
"","556708",1077339547,"C57BL6J-556708"
"","563231",1076746655,"Vip-IRES-Cre;Ai148-563231"
"","562033",1076711655,"Vip-IRES-Cre;Ai32-562033"
"","563230",1076704712,"Vip-IRES-Cre;Ai148-563230"
"","561482",1076654843,"Sst-IRES-Cre;Ai32-561482"
"","564320",1076635293,"Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-564320"
"","561385",1076494949,"Rorb-IRES2-Cre-561385"
"","563885",1076494484,"Vip-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-563885"
"","563884",1076494472,"Vip-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-563884"
"","563882",1076494459,"Vip-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-563882"
"","564122",1076494447,"Vip-IRES-Cre;Sst-IRES-FlpO;Ai193-hyg-564122"
"","563659",1076494433,"Vip-IRES-Cre;Sst-IRES-FlpO;Ai193-hyg-563659"
"","563886",1076494421,"Vip-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-563886"
"","561844",1076492216,"C57BL6J-561844"
"","561767",1076487227,"C57BL/6J-561767"
"","559698",1076288990,"Slc17a7-IRES2-Cre;Ai32-559698"
"","553513",1076288697,"C57BL6J-553513"
"","553512",1076288580,"C57BL6J-553512"
"","559403",1076288486,"C57BL6J-559403"
"","559400",1076288467,"C57BL6J-559400"
"","562359",1076277894,"Slc32a1-IRES-Cre;Ai14-562359"
"","562346",1076277885,"Slc17a7-IRES2-Cre;Ai14-562346"
"","561991",1076277876,"Slc17a6-IRES-Cre;Ai14-561991"
"","562658",1076277722,"Esr2-IRES2-Cre;Ai14-562658"
"","562121",1076277713,"Glt25d2-Cre_NF107;Ai14-562121"
"","562071",1076277701,"Vipr2-IRES2-Cre;Slc32a1-IRES2-FlpO;Ai65-562071"
"","563432",1076269446,"C57BL/6J-563432"
"","550455",1076242726,"Vipr2-IRES2-Cre-neo-550455"
"","550454",1076242364,"Vipr2-IRES2-Cre-neo-550454"
"","561115",1076083636,"Sst-IRES-Cre;Ai32-561115"
"","552117",1076026867,"Chrna2-Cre_OE25-552117"
"","552116",1076026710,"Chrna2-Cre_OE25-552116"
"","561443",1075943213,"Sst-IRES-Cre;Ai148-561443"
"","561766",1075886588,"C57BL/6J-561766"
"","561480",1075885391,"Sst-IRES-Cre;Ai32-561480"
"","557663",1075825322,"C57BL6J-557663"
"","561537",1075824160,"Snap25-IRES2-Cre;Ai14-561537"
"","561536",1075824151,"Snap25-IRES2-Cre;Ai14-561536"
"","561531",1075824142,"Snap25-IRES2-Cre;Ai14-561531"
"","561533",1075824135,"Snap25-IRES2-Cre;Ai14-561533"
"","561534",1075824126,"Snap25-IRES2-Cre;Ai14-561534"
"","560417",1075819476,"Slc17a6-IRES-Cre;Ai14-560417"
"C57BL/6J","562430",1075819108,"C57BL6J-562430"
"C57BL/6J","562429",1075810772,"C57BL6J-562429"
"","562758",1075810025,"Vip-IRES-Cre;Sst-IRES-FlpO;Ai193-hyg-562758"
"","562761",1075810013,"Vip-IRES-Cre;Sst-IRES-FlpO;Ai193-hyg-562761"
"","562577",1075810001,"Vip-IRES-Cre;Sst-IRES-FlpO;Ai193-hyg-562577"
"","562578",1075809989,"Vip-IRES-Cre;Sst-IRES-FlpO;Ai193-hyg-562578"
"","562583",1075809977,"Vip-IRES-Cre;Sst-IRES-FlpO;Ai193-hyg-562583"
"","562510",1075809963,"Vip-IRES-Cre;Sst-IRES-FlpO;Ai193-hyg-562510"
"","559817",1075809690,"Sst-IRES-Cre-559817"
"","559815",1075809681,"Sst-IRES-Cre-559815"
"","561802",1075807101,"Sst-IRES-Cre;Ai148-561802"
"","556719",1075382020,"C57BL6J-556719"
"","560963",1075322951,"C57BL6J-560963"
"","560964",1075310738,"C57BL6J-560964"
"","560625",1075282168,"Slc17a6-IRES-Cre-560625"
"","560626",1075282160,"Slc17a6-IRES-Cre-560626"
"","561801",1075281285,"Sst-IRES-Cre;Ai148-561801"
"","561442",1075280658,"Sst-IRES-Cre;Ai148-561442"
"","556720",1075153709,"C57BL6J-556720"
"","558249",1074964375,"C57BL6J-558249"
"","558248",1074964354,"C57BL6J-558248"
"","558245",1074964321,"C57BL6J-558245"
"","558244",1074964290,"C57BL6J-558244"
"","561765",1074935829,"C57BL/6J-561765"
"","565508",1074900642,"Snap25-IRES2-Cre;Ai14-565508"
"","560962",1074838695,"C57BL6J-560962"
"","561048",1074721950,"Sst-IRES-Cre;Ai148-561048"
"","560961",1074708550,"C57BL6J-560961"
"","561047",1074688601,"Sst-IRES-Cre;Ai148-561047"
"","561811",1074686234,"Vip-IRES-Cre;Ai148-561811"
"","560804",1074622868,"Ai193(TICL-EGFP-ICF-tdT)-hyg-560804"
"","557821",1074622311,"Ai75(RCL-nT)-557821"
"","561813",1074593156,"Vip-IRES-Cre;Ai148-561813"
"","562091",1074485958,"Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-562091"
"","562093",1074485951,"Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-562093"
"","562096",1074485946,"Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-562096"
"","563009",1074485940,"Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-563009"
"","562523",1074485925,"Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-562523"
"","562104",1074485913,"Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-562104"
"","560412",1074485009,"Slc17a6-IRES-Cre;Ai14-560412"
"","559483",1074484748,"C57BL6J-559483"
"","557662",1074452717,"C57BL6J-557662"
"","560335",1074450986,"Snap25-IRES2-Cre;Ai14-560335"
"","560333",1074450980,"Snap25-IRES2-Cre;Ai14-560333"
"","560336",1074450970,"Snap25-IRES2-Cre;Ai14-560336"
"","560332",1074450961,"Snap25-IRES2-Cre;Ai14-560332"
"C57BL/6J","562428",1074450576,"C57BL6J-562428"
"C57BL/6J","562427",1074450572,"C57BL6J-562427"
"","561525",1072746249,"Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93-561525"
"","560356",1072729465,"Sst-IRES-Cre;Ai32-560356"
"","560771",1072728313,"Vip-IRES-Cre;Ai32-560771"
"","561258",1072350445,"Scnn1a-Tg2-Cre-561258"
"","561094",1072350439,"Cck-IRES-Cre-561094"
"","559481",1072327896,"C57BL6J-559481"
"","558481",1072327811,"Sst-IRES-Cre;Ai148-558481"
"","559480",1072327703,"C57BL6J-559480"
"","559482",1072326991,"C57BL6J-559482"
"","558699",1072326764,"C57BL6J-558699"
"","558698",1072326350,"C57BL6J-558698"
"","558696",1072325625,"C57BL6J-558696"
"","404922",1072155512,"Ai139(TIT2L-GFP-ICL-TPT)-404922"
"","559401",1072153235,"C57BL6J-559401"
"","442529",1072149063,"Pdyn-T2A-CreERT2;Sst-IRES-FlpO;Ai188-hyg-442529"
"","438169",1072148737,"Pdyn-T2A-CreERT2;Sst-IRES-FlpO;Ai188-hyg-438169"
"","427527",1072148599,"Pdyn-T2A-CreERT2;Sst-IRES-FlpO;Ai188-hyg-427527"
"","498275",1072148504,"Pdyn-T2A-CreERT2;Ai166-498275"
"","372167",1072148125,"Ai139(TIT2L-GFP-ICL-TPT)-372167"
"","372172",1072147932,"Ai139(TIT2L-GFP-ICL-TPT)-372172"
"","375891",1072147423,"Ai82;Ai139-375891"
"","403039",1072125459,"Vipr2-IRES2-Cre-neo;Ai166-403039"
"","557463",1072113436,"Slc32a1-IRES-Cre;Ai14-557463"
"","558836",1072113377,"Gad2-IRES-Cre;Ai14-558836"
"","560953",1072105773,"Sst-IRES-Cre;Ai148-560953"
"","558533",1071685453,"Slco2a1-P2A-Cre-558533"
"","559402",1071684009,"C57BL6J-559402"
"","560770",1071683800,"Vip-IRES-Cre;Ai32-560770"
"","561635",1071670126,"Slc32a1-IRES-Cre;Ai14-561635"
"","561252",1071670114,"Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-561252"
"","561511",1071670105,"Slc17a7-IRES2-Cre;Ai14-561511"
"","561245",1071670092,"Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-561245"
"","561491",1071670079,"Sst-IRES-Cre;Th-P2A-FlpO;Ai65-561491"
"","561253",1071669938,"Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-561253"
"","561512",1071669929,"Slc17a7-IRES2-Cre;Ai14-561512"
"","561250",1071669917,"Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-561250"
"","561490",1071669906,"Slc17a7-IRES2-Cre;Ai14-561490"
"","561244",1071669894,"Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-561244"
"","561070",1071669644,"Vipr2-IRES2-Cre;Slc32a1-IRES2-FlpO;Ai65-561070"
"","560686",1071669632,"Slc17a8-iCre;Slc32a1-IRES2-FlpO;Ai65-560686"
"","560651",1071669623,"Ctgf-T2A-dgCre;Ai14-560651"
"","560422",1071669614,"Vip-IRES-Cre;Ai14-560422"
"","560882",1071669431,"Gad2-IRES-Cre;Ai14-560882"
"","560652",1071669422,"Ctgf-T2A-dgCre;Ai14-560652"
"","560685",1071669408,"Slc17a8-iCre;Slc32a1-IRES2-FlpO;Ai65-560685"
"","560647",1071669399,"Ctgf-T2A-dgCre;Ai14-560647"
"","559913",1071308084,"Ntsr1-Cre_GN220;Ai140;Pvalb-T2A-FlpO-559913-Ai65F"
"","559910",1071308075,"Ntsr1-Cre_GN220;Ai140;Pvalb-T2A-FlpO-559910-Ai65F"
"","559911",1071303746,"Ntsr1-Cre_GN220;Ai140;Pvalb-T2A-FlpO-559911-Ai65F"
"","557996",1071192734,"Slc6a3-Cre-557996"
"","557084",1071192727,"Syt6-Cre_KI148-557084"
"","559687",1070905315,"Sst-IRES-Cre;Ai148-559687"
"","556347",1070900535,"VGAT-ChR2-YFP-556347"
"","556348",1070897819,"VGAT-ChR2-YFP-556348"
"","556352",1070663962,"VGAT-ChR2-YFP-556352"
"","558306",1070663443,"Sst-IRES-Cre;Ai32-558306"
"","562459",1070551451,"Snap25-IRES2-Cre;Ai14-562459"
"","562811",1070551429,"Snap25-IRES2-Cre;Ai14-562811"
"","557661",1070351530,"C57BL6J-557661"
"","564695",1070322321,"Snap25-IRES2-Cre;Ai14-564695"
"","564694",1070322312,"Snap25-IRES2-Cre;Ai14-564694"
"","558034",1070295482,"Sst-IRES-Cre;Slc32a1-T2A-FlpO;Ai210-hyg-558034"
"","549483",1069757452,"Vipr2-IRES2-Cre-neo-549483"
"","559399",1069756633,"C57BL6J-559399"
"","558835",1069662097,"Gad2-IRES-Cre;Ai14-558835"
"","556366",1069661378,"Slc32a1-IRES-Cre;Ai14-556366"
"","556943",1069658653,"Snap25-IRES2-Cre;Ai14-556943"
"","556846",1069658644,"Snap25-IRES2-Cre;Ai14-556846"
"","557707",1069658634,"Snap25-IRES2-Cre;Ai14-557707"
"","559152",1069658233,"C57BL6J-559152"
"","559151",1069658230,"C57BL6J-559151"
"","557110",1069657034,"Sst-IRES-Cre;Ai32-557110"
"","556346",1069529255,"VGAT-ChR2-YFP-556346"
"","555997",1069519903,"C57BL6J-555997"
"","555999",1069519897,"C57BL6J-555999"
"","553510",1069499775,"C57BL6J-553510"
"","553509",1069499717,"C57BL6J-553509"
"","557244",1069496623,"Sst-IRES-Cre-557244"
"","557242",1069496615,"Sst-IRES-Cre-557242"
"","556112",1069439413,"Snap25-IRES2-Cre;Ai14-556112"
"","558700",1069410756,"C57BL6J-558700"
"","558386",1069256350,"Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-558386"
"","558491",1069256225,"Htr3a-Cre_NO152;Ai14-558491"
"","557213",1069233598,"Snap25-IRES2-Cre;Ai14-557213"
"","556847",1069156686,"Snap25-IRES2-Cre;Ai14-556847"
"","556784",1069001777,"Sst-IRES-Cre;Ai148-556784"
"","556789",1069001216,"Sst-IRES-Cre;Ai148-556789"
"","556588",1068697219,"C57BL6J-556588"
"","557109",1068696543,"Sst-IRES-Cre;Ai32-557109"
"","556787",1068695821,"Sst-IRES-Cre;Ai148-556787"
"","555207",1068692713,"Sst-IRES-Cre;Ai148-555207"
"","556587",1068687091,"C57BL6J-556587"
"","551130",1068637007,"C57BL6J-551130"
"","554922",1068628702,"Snap25-IRES2-Cre;Ai14-554922"
"","544922",1068628398,"Chrna2-Cre_OE25-544922"
"","556069",1068618938,"Slc17a7-IRES2-Cre;Ai14-556069"
"","556073",1068618929,"Slc17a7-IRES2-Cre;Ai14-556073"
"","556848",1068618276,"Snap25-IRES2-Cre;Ai14-556848"
"","556231",1068618260,"Snap25-IRES2-Cre;Ai14-556231"
"","556108",1068618251,"Snap25-IRES2-Cre;Ai14-556108"
"","556113",1068618245,"Snap25-IRES2-Cre;Ai14-556113"
"","559150",1068617995,"C57BL6J-559150"
"","559149",1068617991,"C57BL6J-559149"
"","554920",1068617720,"Snap25-IRES2-Cre;Ai14-554920"
"","556225",1068604200,"M20.556225"
"","555970",1068127210,"Sst-IRES-Cre;Ai148-555970"
"","555968",1068125791,"Sst-IRES-Cre;Ai148-555968"
"","555971",1068124049,"Sst-IRES-Cre;Ai148-555971"
"","ZH000043",1068068836,"ZH000043"
"C57BL/6J","ZH000042",1068067189,"ZH000042"
"","ZH000041",1068066277,"ZH000041"
"","ZH000040",1068065725,"ZH000040"
"C57BL/6J","ZH000039",1068060960,"ZH000039"
"C57BL/6J","ZH000038",1068060282,"ZH000038"
"","556759",1068020630,"C57BL6J-556759"
"","556758",1068017439,"C57BL6J-556758"
"","556757",1068015191,"C57BL6J-556757"
"","556756",1068012540,"C57BL6J-556756"
"","556755",1068010734,"C57BL6J-556755"
"","556754",1068010550,"C57BL6J-556754"
"","559455",1067992285,"Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-559455"
"","559450",1067992269,"Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-559450"
"","559453",1067992263,"Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-559453"
"","559452",1067992260,"Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-559452"
"","558779",1067992247,"Vip-IRES-Cre;Sst-IRES-FlpO;Ai193-hyg-558779"
"","558772",1067992235,"Vip-IRES-Cre;Sst-IRES-FlpO;Ai193-hyg-558772"
"","558299",1067992225,"Sst-IRES-Cre;Ai14-558299"
"","550941",1067786082,"Ai14-Homo-550941"
"","550940",1067785259,"Ai14-Homo-550940"
"","550939",1067784908,"Ai14-Homo-550939"
"","547465",1067783830,"Ai65F-547465"
"","547464",1067782840,"Ai65F-547464"
"","553546",1067739186,"Sst-IRES-Cre-553546"
"","554291",1067739180,"Pvalb-IRES-Cre-554291"
"","557812",1067736284,"Ai193(TICL-EGFP-ICF-tdT)-hyg-557812"
"","557811",1067735550,"Ai193(TICL-EGFP-ICF-tdT)-hyg-557811"
"","552847",1067733208,"Chat-IRES-Cre-neo-552847"
"","550057",1067610693,"Ai14-Homo-550057"
"","550055",1067610566,"Ai14-Homo-550055"
"","550054",1067610426,"Ai14-Homo-550054"
"","543994",1067609814,"Ai65F-543994"
"","552502",1067601021,"C57BL/6J-552502"
"","555364",1067600310,"Vip-IRES-Cre;Ai148-555364"
"","556016",1067599948,"Sst-IRES-Cre;Ai32-556016"
"","543992",1067585752,"Ai65F-543992"
"","556319",1067583784,"Ai140(TIT2L-GFP-ICL-tTA2)-hyg-556319"
"","556317",1067583322,"Ai140(TIT2L-GFP-ICL-tTA2)-hyg-556317"
"","556315",1067582980,"Ai140(TIT2L-GFP-ICL-tTA2)-hyg-556315"
"","556025",1067582422,"Ai140(TIT2L-GFP-ICL-tTA2)-hyg-556025"
"","556024",1067582242,"Ai140(TIT2L-GFP-ICL-tTA2)-hyg-556024"
"","556829",1067567588,"Glt25d2-Cre_NF107;Ai14-556829"
"","557381",1067566241,"Vipr2-IRES2-Cre;Slc32a1-IRES2-FlpO;Ai65-557381"
"","557544",1067566226,"Penk-IRES2-Cre-neo;Slc17a6-IRES2-FlpO-557544-Ai65"
"","557045",1067566214,"Esr2-IRES2-Cre;Ai14-557045"
"","557044",1067566204,"Esr2-IRES2-Cre;Ai14-557044"
"","557432",1067565389,"Slc17a7-IRES2-Cre;Ai14-557432"
"","557473",1067565375,"Etv1-CreERT2;Sst-IRES-FlpO;Ai65-557473"
"","556828",1067565366,"Glt25d2-Cre_NF107;Ai14-556828"
"","557041",1067565357,"Esr2-IRES2-Cre;Ai14-557041"
"","556827",1067565345,"Glt25d2-Cre_NF107;Ai14-556827"
"","556426",1067549605,"C57BL6J-556426"
"","556425",1067545443,"C57BL6J-556425"
"","550456",1067398170,"Vipr2-IRES2-Cre-neo-550456"
"","555196",1067393109,"Slco2a1-P2A-Cre-555196"
"","555198",1067393103,"Slco2a1-P2A-Cre-555198"
"","201201_test",1067332119,"201201_test"
"","547658",1067279225,"Sst-IRES-Cre;Slc32a1-T2A-FlpO;Ai224-hyg-547658"
"","547656",1067278876,"Sst-IRES-Cre;Slc32a1-T2A-FlpO;Ai224-hyg-547656"
"","556236",1067269471,"Snap25-IRES2-Cre;Ai14-556236"
"","554919",1067269459,"Snap25-IRES2-Cre;Ai14-554919"
"","556114",1067269450,"Snap25-IRES2-Cre;Ai14-556114"
"","554814",1067269441,"Snap25-IRES2-Cre;Ai14-554814"
"","556738",1067206122,"Slc17a6-IRES-Cre;Ai14-556738"
"","556733",1067206112,"Slc17a6-IRES-Cre;Ai14-556733"
"","556488",1067205928,"C57BL6J-556488"
"","551124",1067051078,"C57BL6J-551124"
"","556015",1067042654,"Sst-IRES-Cre;Ai32-556015"
"","555204",1066195697,"Sst-IRES-Cre;Ai148-555204"
"","556014",1066195455,"Sst-IRES-Cre;Ai32-556014"
"","555304",1066191445,"Vip-IRES-Cre;Ai32-555304"
"","497665",1066093605,"Htr1a-IRES2-Cre-497665"
"","554809",1066050364,"Snap25-IRES2-Cre;Ai14-554809"
"","554927",1066050191,"Snap25-IRES2-Cre;Ai14-554927"
"","558298",1066049010,"Sst-IRES-Cre;Ai14-558298"
"","558297",1066049001,"Sst-IRES-Cre;Ai14-558297"
"","558296",1066048992,"Sst-IRES-Cre;Ai14-558296"
"","557225",1066048979,"Vip-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-557225"
"","555358",1065398298,"Snap25-IRES2-Cre;Ai14-555358"
"","556220",1064934374,"Sst-IRES-Cre;Ai32-556220"
"","554368",1064933745,"Vip-IRES-Cre;Ai32-554368"
"","556021",1064933502,"Sst-IRES-Cre;Ai32-556021"
"","555113",1064930510,"Vip-IRES-Cre;Ai148-555113"
"","555201",1064926202,"Sst-IRES-Cre;Ai148-555201"
"","556487",1064812222,"C57BL6J-556487"
"","554810",1064810407,"Snap25-IRES2-Cre;Ai14-554810"
"","554811",1064809619,"Snap25-IRES2-Cre;Ai14-554811"
"","555360",1064809610,"Snap25-IRES2-Cre;Ai14-555360"
"","556517",1064649362,"Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-556517"
"","556514",1064649350,"Sst-IRES-Cre;Pvalb-T2A-FlpO;Ai193-hyg-556514"
"","556826",1064643399,"Glt25d2-Cre_NF107;Ai14-556826"
"","556640",1064643386,"Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-556640"
"","555676",1064643374,"Crh-IRES-Cre_ZJH;Sst-IRES-FlpO;Ai65-555676"
"","555534",1064643361,"Etv1-CreERT2;Sst-IRES-FlpO;Ai65-555534"
"","556806",1064643352,"Rorb-IRES2-Cre-neo;Ai14-556806"
"","556725",1064643343,"Rorb-IRES2-Cre-neo;Ai14-556725"
"","556727",1064643209,"Rorb-IRES2-Cre-neo;Ai14-556727"
"","556723",1064643199,"Rorb-IRES2-Cre-neo;Ai14-556723"
"","554311",1064606932,"Snap25-IRES2-Cre;Ai14-554311"
